problem;BrasilNE50n
useTBAS;0
run;seed;cost;time_ms
0;9176377229071207081;610;508656.886792
0,1,4,13,2,14,44,42,25,30,18,19,16,48,47,6,5,3,22,29,7,20,17,21,15,8,27,9,49,23,37,26,36,28,46,45,39,40,32,11,24,10,38,33,35,34,31,41,43,12
4,4,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,1,1,1,1,1,1,1
1;76241568449944305;609;521051.974791
0,1,14,44,42,25,30,2,13,4,3,5,6,20,7,22,29,18,19,16,47,48,17,21,15,8,27,9,45,46,28,36,26,37,23,49,39,40,10,24,11,32,31,38,33,35,12,34,41,43
4,4,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,1,1,1,1,1,1
2;11569656429252920891;609;516962.687792
0,1,13,2,30,25,42,44,14,4,3,5,29,7,22,6,47,48,16,19,18,20,17,21,15,36,28,46,45,9,27,8,37,26,23,49,39,40,32,11,24,10,38,33,35,12,43,41,31,34
4,4,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,1,1,1,1,1,1,1
3;8006770736520076435;608;523397.290083
0,1,13,2,30,25,42,44,14,4,3,5,6,22,29,7,20,18,48,47,16,19,17,21,15,8,27,9,49,23,37,26,36,28,45,46,39,40,32,11,24,10,38,33,35,34,31,41,43,12
4,4,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,1,1,1,1,1,1,1
4;10222608011239175760;608;525072.661417
0,1,30,25,42,44,14,2,13,4,3,5,29,16,19,18,48,47,6,20,7,22,17,21,15,9,27,8,49,23,37,26,36,28,46,45,39,40,32,11,24,10,38,33,35,34,31,41,43,12
4,4,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,1,1,1,1,1,1,1
5;83674907983555125;609;513585.58525
0,1,42,44,25,30,2,14,13,4,3,5,6,20,18,47,48,16,19,7,29,22,17,21,15,9,27,8,49,23,37,26,36,28,46,45,39,40,32,11,24,10,38,33,35,34,31,41,43,12
4,4,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,1,1,1,1,1,1,1
6;16633518659454552880;610;535389.667583
0,1,13,2,14,44,42,25,30,4,3,5,22,6,47,48,16,19,18,29,7,20,17,21,9,27,8,15,37,23,49,28,36,26,45,46,39,40,10,24,11,32,31,38,33,35,12,34,41,43
4,4,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,1,1,1,1,1,1
7;3348662810425028053;608;505261.875042
0,1,13,2,30,25,42,44,14,4,3,5,6,47,48,16,19,18,22,29,7,20,17,21,15,9,27,8,49,23,37,26,36,28,46,45,39,40,32,11,24,10,38,33,35,12,43,41,31,34
4,4,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,1,1,1,1,1,1,1
8;1625020296661546126;608;512179.732333
0,1,30,25,42,44,14,2,13,4,3,5,29,7,20,16,19,18,48,47,6,22,17,21,15,8,27,9,49,23,37,26,36,28,46,45,39,40,32,11,24,10,38,33,35,12,43,41,31,34
4,4,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,1,1,1,1,1,1,1
9;8722260422266777814;610;533741.366208
0,1,13,2,30,25,42,44,14,4,3,5,22,6,20,18,48,47,16,19,7,29,17,21,15,37,26,23,49,8,27,9,36,28,46,45,39,40,10,24,11,32,31,38,33,35,12,43,41,34
4,4,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,1,1,1,1,1,1
10;18422523289718600251;608;519458.8625
0,1,13,2,14,44,42,25,30,4,3,5,6,22,7,29,18,19,16,48,47,20,17,21,15,9,27,8,49,23,37,26,36,28,46,45,39,40,32,11,24,10,38,33,35,12,34,31,41,43
4,4,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,1,1,1,1,1,1,1
11;12120595211417451604;609;509554.759542
