problem;BrasilNE50n
useTBAS;0
run;seed;cost;time_ms
0;9176377229071207081;611;295572.190371
0,1,42,44,25,30,14,2,13,4,3,5,22,18,47,48,16,19,6,20,7,29,17,21,15,8,27,9,37,26,36,23,49,28,45,46,39,40,10,24,11,32,31,38,33,35,12,34,41,43
4,4,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,1,1,1,1,1,1
1;76241568449944305;610;292055.853086
0,1,14,44,42,25,30,2,13,4,3,5,29,20,7,19,18,48,47,6,22,17,46,45,28,36,16,27,8,15,21,9,37,26,23,49,39,40,32,11,24,10,38,33,35,34,31,41,43,12
4,4,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,1,1,1,1,1,1,1
2;11569656429252920891;610;290646.498783
0,1,30,25,42,44,14,2,13,4,3,5,6,20,29,7,22,18,19,16,47,48,17,21,15,8,27,9,36,28,46,45,26,37,23,49,39,40,32,11,24,10,38,31,41,33,35,34,12,43
4,4,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,1,1,1,1,1
3;8006770736520076435;612;282312.005149
0,1,4,13,2,14,44,42,25,30,18,48,47,16,19,6,20,7,29,3,5,17,22,9,21,15,46,45,28,36,26,37,23,27,8,49,39,40,32,11,24,10,38,33,35,12,34,31,41,43
4,4,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,1,1,1,1,1,1,1
4;10222608011239175760;610;298826.332527
0,1,4,13,2,14,44,42,25,30,16,19,18,47,48,5,3,29,7,20,6,22,17,21,15,9,27,8,49,23,37,26,36,28,45,46,39,40,32,11,24,10,38,33,35,12,34,31,41,43
4,4,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,1,1,1,1,1,1,1
5;83674907983555125;614;292201.881996
0,12,35,33,43,41,31,34,47,48,18,19,16,29,7,22,20,6,5,3,17,21,15,9,27,8,49,23,37,26,36,28,45,46,39,40,32,11,24,10,38,25,30,4,13,2,14,44,42,1
1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4
