problem;BrasilNE50n
useTBAS;0
run;seed;cost;time_ms
0;9176377229071207081;610;89449.963958
0,1,42,44,25,30,2,14,13,4,3,5,48,47,18,19,16,29,7,22,6,20,17,37,15,21,9,27,8,49,23,26,36,28,46,45,39,40,32,11,24,10,38,33,35,12,43,41,31,34
4,4,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,1,1,1,1,1,1,1
1;76241568449944305;613;91681.515875
0,1,4,13,2,14,44,42,25,30,18,48,47,16,19,29,7,20,6,5,3,22,17,21,9,27,8,15,45,46,28,36,26,37,23,49,39,41,31,40,32,11,24,10,38,33,35,12,43,34
4,4,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,1,1,1,1,1
2;11569656429252920891;610;99995.4915
0,1,14,44,42,25,30,2,13,4,3,5,6,20,18,19,16,48,47,22,7,29,17,46,28,36,26,37,23,49,8,27,9,21,15,45,39,40,32,11,24,10,38,33,35,12,43,41,31,34
4,4,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,1,1,1,1,1,1,1
3;8006770736520076435;611;88358.605666
0,1,4,13,2,14,44,42,25,30,18,19,16,48,47,6,22,7,29,3,5,20,17,21,15,37,26,23,49,8,27,9,36,28,46,45,39,40,32,11,24,10,38,33,35,12,34,31,41,43
4,4,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,1,1,1,1,1,1,1
4;10222608011239175760;610;88544.989459
0,1,4,13,2,14,44,42,25,30,18,48,47,16,19,7,29,22,6,3,5,20,17,21,15,9,27,8,49,23,37,26,36,28,46,45,39,40,32,11,24,10,38,33,35,12,43,41,31,34
4,4,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,1,1,1,1,1,1,1
5;83674907983555125;611;87541.011542
0,1,4,13,2,14,44,42,25,30,16,19,18,47,48,5,3,6,20,22,7,29,17,37,26,23,36,28,45,46,15,21,9,27,8,49,39,40,32,11,24,10,38,33,35,12,43,41,31,34
4,4,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,1,1,1,1,1,1,1
6;16633518659454552880;617;91587.062208
