param;value
filename;./inputData/BrasilNE50n.car
base_seed;1
nRuns;51
iterations;100
antsN;50
stagnation;30
favorites;0
gbPeriod;0
rhoNodes;0.1
rhoCars;0.1
rhoPass;0.1
alphaNodes;1.5
alphaCars;1.5
alphaPass;1.5
betaNodes;1.2
betaCars;1.2
betaPass;1.1
maxMinCars;0
maxMinNodes;0
pBestCars;0
useTBAS;0
sampleCars;1
enforceNoRerent;1
returnFactorCars;0
epsilonEtaCars;1e-06
smGammaCars;0.7
restartTargetCars;mid
exploreCars;0
exploreItersCars;20
exploreRhoMultCars;2
policyQ0;0.1
adaptiveQ0;1
q0Start;0.2
q0End;0.9
eliteKAnts;7
lsTopW;0
lsQuality;High
useReinsertion;0
reinsertionMaxPasses;5
dpCacheCapacity;5000
dpMaxSegmentLenOffset;5
intensifierEnabled;1
intensifierMaxStagnationIterations;3
intensifierResetPheromonesCount;2
intensifierPheromoneReductionGamma;0.3
intensifierArchiveAndResetBest;0
ablationDisableAntDepositsDuringIntensification;0
ablationResetPheromonesOnIntensifierActivation;0
ablationIntensifierOnlyNoAnts;0
ablationIntensifierOnlyRandomInitialTour;0
runSeeds;run0=9176377229071207081,run1=76241568449944305,run2=11569656429252920891,run3=8006770736520076435,run4=10222608011239175760,run5=83674907983555125,run6=16633518659454552880,run7=3348662810425028053,run8=1625020296661546126,run9=8722260422266777814,run10=18422523289718600251,run11=12120595211417451604,run12=11180516292616150398,run13=13235578871255005297,run14=17784125318686945540,run15=15956506419893335137,run16=2899130862535483918,run17=11850605890185619915,run18=13353388233111958045,run19=6644193456908987648,run20=9748498986499756733,run21=9610614758425770644,run22=16467222360164019310,run23=11726302834367551336,run24=8896860786397106362,run25=6737285527070588895,run26=11634350522773239934,run27=7808547232002136844,run28=3287009989320200796,run29=8484872300069380217,run30=8138020970177873692,run31=16735953543485209995,run32=957827445528146549,run33=9178821638437730898,run34=2354512119315649564,run35=10160966691791677292,run36=27474500062045820,run37=7844575079918988844,run38=15524044195614787644,run39=4980590106503615414,run40=3943098024137922559,run41=141425323448007506,run42=16001952662412044218,run43=6069959457317431616,run44=2033442876187297925,run45=7223543130371895193,run46=4350234967155519396,run47=10524526614539617298,run48=3004527168784687515,run49=3975454624479931874,run50=1666912681748276242
stagnationEvents;run0=1,run1=2,run2=1,run3=2,run4=1,run5=1,run6=2,run7=2,run8=2,run9=2,run10=1,run11=2,run12=1,run13=2,run14=1,run15=2,run16=1,run17=2,run18=1,run19=2,run20=2,run21=1,run22=1,run23=2,run24=2,run25=2,run26=2,run27=3,run28=2,run29=2,run30=2,run31=2,run32=2,run33=2,run34=2,run35=1,run36=2,run37=1,run38=2,run39=1,run40=1,run41=2,run42=1,run43=2,run44=1,run45=2,run46=2,run47=2,run48=1,run49=2,run50=1
lkCalls;run0=1,run1=2,run2=1,run3=2,run4=1,run5=1,run6=2,run7=2,run8=2,run9=2,run10=1,run11=2,run12=1,run13=2,run14=1,run15=2,run16=1,run17=2,run18=1,run19=2,run20=2,run21=1,run22=1,run23=2,run24=2,run25=2,run26=2,run27=3,run28=2,run29=2,run30=2,run31=2,run32=2,run33=2,run34=2,run35=1,run36=2,run37=1,run38=2,run39=1,run40=1,run41=2,run42=1,run43=2,run44=1,run45=2,run46=2,run47=2,run48=1,run49=2,run50=1
lkSuccess;run0=0,run1=0,run2=0,run3=0,run4=0,run5=0,run6=0,run7=0,run8=0,run9=0,run10=0,run11=0,run12=0,run13=0,run14=0,run15=0,run16=0,run17=0,run18=0,run19=0,run20=0,run21=0,run22=0,run23=0,run24=0,run25=0,run26=0,run27=0,run28=0,run29=0,run30=0,run31=0,run32=0,run33=0,run34=0,run35=0,run36=0,run37=0,run38=0,run39=0,run40=0,run41=0,run42=0,run43=0,run44=0,run45=0,run46=0,run47=0,run48=0,run49=0,run50=0
tOptCalls;run0=0,run1=0,run2=0,run3=0,run4=0,run5=0,run6=0,run7=0,run8=0,run9=0,run10=0,run11=0,run12=0,run13=0,run14=0,run15=0,run16=0,run17=0,run18=0,run19=0,run20=0,run21=0,run22=0,run23=0,run24=0,run25=0,run26=0,run27=0,run28=0,run29=0,run30=0,run31=0,run32=0,run33=0,run34=0,run35=0,run36=0,run37=0,run38=0,run39=0,run40=0,run41=0,run42=0,run43=0,run44=0,run45=0,run46=0,run47=0,run48=0,run49=0,run50=0
tOptSuccess;run0=0,run1=0,run2=0,run3=0,run4=0,run5=0,run6=0,run7=0,run8=0,run9=0,run10=0,run11=0,run12=0,run13=0,run14=0,run15=0,run16=0,run17=0,run18=0,run19=0,run20=0,run21=0,run22=0,run23=0,run24=0,run25=0,run26=0,run27=0,run28=0,run29=0,run30=0,run31=0,run32=0,run33=0,run34=0,run35=0,run36=0,run37=0,run38=0,run39=0,run40=0,run41=0,run42=0,run43=0,run44=0,run45=0,run46=0,run47=0,run48=0,run49=0,run50=0
kickCalls;run0=1,run1=2,run2=1,run3=2,run4=1,run5=1,run6=2,run7=2,run8=2,run9=2,run10=1,run11=2,run12=1,run13=2,run14=1,run15=2,run16=1,run17=2,run18=1,run19=2,run20=2,run21=1,run22=1,run23=2,run24=2,run25=2,run26=2,run27=3,run28=2,run29=2,run30=2,run31=2,run32=2,run33=2,run34=2,run35=1,run36=2,run37=1,run38=2,run39=1,run40=1,run41=2,run42=1,run43=2,run44=1,run45=2,run46=2,run47=2,run48=1,run49=2,run50=1
kickSuccess;run0=0,run1=1,run2=0,run3=0,run4=0,run5=0,run6=0,run7=0,run8=0,run9=0,run10=0,run11=0,run12=0,run13=0,run14=0,run15=0,run16=0,run17=0,run18=0,run19=0,run20=0,run21=0,run22=0,run23=0,run24=0,run25=0,run26=0,run27=0,run28=0,run29=0,run30=0,run31=0,run32=0,run33=1,run34=0,run35=0,run36=0,run37=0,run38=0,run39=0,run40=0,run41=0,run42=0,run43=0,run44=0,run45=0,run46=0,run47=0,run48=0,run49=0,run50=0
cacheEvalHitRate;run0=44.97%,run1=62.83%,run2=50.91%,run3=50.36%,run4=52.67%,run5=47.24%,run6=44.19%,run7=50.51%,run8=52.66%,run9=48.49%,run10=49.64%,run11=51.91%,run12=45.06%,run13=52.88%,run14=56.06%,run15=53.87%,run16=50.24%,run17=45.31%,run18=47.97%,run19=40.53%,run20=52.36%,run21=54.15%,run22=53.63%,run23=55.02%,run24=53.54%,run25=44.43%,run26=51.66%,run27=52.27%,run28=48.15%,run29=50.45%,run30=44.79%,run31=52.51%,run32=37.26%,run33=58.29%,run34=48.46%,run35=42.46%,run36=48.21%,run37=52.73%,run38=47.06%,run39=55.18%,run40=51.94%,run41=48.37%,run42=51.48%,run43=52.91%,run44=54.48%,run45=47.43%,run46=49.91%,run47=50.67%,run48=46.06%,run49=55.12%,run50=46.37%
cacheReasHitRate;run0=62.89%,run1=76.63%,run2=71.48%,run3=72.62%,run4=73.34%,run5=69.55%,run6=68.44%,run7=72.07%,run8=72.60%,run9=70.86%,run10=70.45%,run11=73.56%,run12=67.84%,run13=73.94%,run14=76.67%,run15=74.28%,run16=69.13%,run17=69.85%,run18=70.07%,run19=66.76%,run20=73.47%,run21=73.52%,run22=73.40%,run23=75.13%,run24=74.89%,run25=66.75%,run26=72.79%,run27=73.15%,run28=69.47%,run29=71.76%,run30=68.41%,run31=73.16%,run32=63.53%,run33=76.06%,run34=67.93%,run35=64.08%,run36=70.29%,run37=71.81%,run38=68.92%,run39=74.78%,run40=68.76%,run41=68.87%,run42=68.69%,run43=71.72%,run44=74.13%,run45=71.43%,run46=70.96%,run47=70.34%,run48=68.53%,run49=75.31%,run50=66.67%
lkSuccessRate;run0=0.00% (cache:45.0%),run1=0.00% (cache:62.8%),run2=0.00% (cache:50.9%),run3=0.00% (cache:50.4%),run4=0.00% (cache:52.7%),run5=0.00% (cache:47.2%),run6=0.00% (cache:44.2%),run7=0.00% (cache:50.5%),run8=0.00% (cache:52.7%),run9=0.00% (cache:48.5%),run10=0.00% (cache:49.6%),run11=0.00% (cache:51.9%),run12=0.00% (cache:45.1%),run13=0.00% (cache:52.9%),run14=0.00% (cache:56.1%),run15=0.00% (cache:53.9%),run16=0.00% (cache:50.2%),run17=0.00% (cache:45.3%),run18=0.00% (cache:48.0%),run19=0.00% (cache:40.5%),run20=0.00% (cache:52.4%),run21=0.00% (cache:54.1%),run22=0.00% (cache:53.6%),run23=0.00% (cache:55.0%),run24=0.00% (cache:53.5%),run25=0.00% (cache:44.4%),run26=0.00% (cache:51.7%),run27=0.00% (cache:52.3%),run28=0.00% (cache:48.2%),run29=0.00% (cache:50.5%),run30=0.00% (cache:44.8%),run31=0.00% (cache:52.5%),run32=0.00% (cache:37.3%),run33=0.00% (cache:58.3%),run34=0.00% (cache:48.5%),run35=0.00% (cache:42.5%),run36=0.00% (cache:48.2%),run37=0.00% (cache:52.7%),run38=0.00% (cache:47.1%),run39=0.00% (cache:55.2%),run40=0.00% (cache:51.9%),run41=0.00% (cache:48.4%),run42=0.00% (cache:51.5%),run43=0.00% (cache:52.9%),run44=0.00% (cache:54.5%),run45=0.00% (cache:47.4%),run46=0.00% (cache:49.9%),run47=0.00% (cache:50.7%),run48=0.00% (cache:46.1%),run49=0.00% (cache:55.1%),run50=0.00% (cache:46.4%)
tOptSuccessRate;run0=N/A,run1=N/A,run2=N/A,run3=N/A,run4=N/A,run5=N/A,run6=N/A,run7=N/A,run8=N/A,run9=N/A,run10=N/A,run11=N/A,run12=N/A,run13=N/A,run14=N/A,run15=N/A,run16=N/A,run17=N/A,run18=N/A,run19=N/A,run20=N/A,run21=N/A,run22=N/A,run23=N/A,run24=N/A,run25=N/A,run26=N/A,run27=N/A,run28=N/A,run29=N/A,run30=N/A,run31=N/A,run32=N/A,run33=N/A,run34=N/A,run35=N/A,run36=N/A,run37=N/A,run38=N/A,run39=N/A,run40=N/A,run41=N/A,run42=N/A,run43=N/A,run44=N/A,run45=N/A,run46=N/A,run47=N/A,run48=N/A,run49=N/A,run50=N/A

run;iter;n_ants;ant_cost_min;ant_cost_q1;ant_cost_median;ant_cost_q3;ant_cost_max;ant_cost_mean;ant_cost_std
0;0;7;733.0;960.5;1168.0;1170.5;1181.0;1049.1;191.0
0;1;7;644.0;926.5;1166.0;1173.5;1183.0;1027.6;226.1
0;2;7;697.0;946.5;1185.0;1202.5;1209.0;1055.6;218.1
0;3;7;641.0;945.0;1185.0;1194.0;1199.0;1043.3;228.4
0;4;7;659.0;915.5;1142.0;1145.0;1147.0;1009.9;210.8
0;5;7;715.0;936.5;1135.0;1194.5;1201.0;1044.7;202.7
0;6;7;643.0;921.0;1124.0;1152.5;1165.0;1011.3;206.2
0;7;7;671.0;894.5;1153.0;1166.5;1174.0;1017.1;217.0
0;8;7;718.0;912.0;1111.0;1118.0;1121.0;1001.4;175.4
0;9;7;708.0;935.0;1123.0;1176.0;1179.0;1033.1;192.2
0;10;7;669.0;904.5;1100.0;1131.5;1149.0;998.6;194.8
0;11;7;628.0;897.0;1119.0;1130.0;1157.0;994.0;214.4
0;12;7;650.0;838.5;1083.0;1095.5;1104.0;957.9;194.5
0;13;7;685.0;895.5;1107.0;1110.0;1129.0;990.3;191.1
0;14;7;632.0;649.5;1059.0;1076.5;1096.0;891.3;214.8
0;15;7;624.0;636.0;1037.0;1060.0;1078.0;875.9;211.6
0;16;7;621.0;665.5;1000.0;1014.0;1058.0;862.6;185.0
0;17;7;638.0;651.0;997.0;1031.0;1065.0;866.3;191.2
0;18;7;641.0;657.0;1004.0;1013.0;1032.0;859.6;180.3
0;19;7;617.0;620.0;876.0;899.5;963.0;785.0;146.2
0;20;7;622.0;627.0;886.0;905.0;914.0;783.7;137.4
0;21;7;622.0;625.0;823.0;892.0;921.0;771.4;131.4
0;22;7;617.0;625.0;890.0;899.0;909.0;780.6;137.2
0;23;7;623.0;635.0;816.0;853.5;914.0;761.4;116.6
0;24;7;620.0;624.0;736.0;748.5;781.0;697.4;66.0
0;25;7;610.0;620.5;750.0;751.5;759.0;694.7;67.5
0;26;7;618.0;631.0;694.0;699.5;706.0;668.4;36.6
0;27;7;625.0;630.0;710.0;724.5;748.0;684.6;50.2
0;28;7;612.0;617.0;663.0;677.5;680.0;649.1;29.8
0;29;7;610.0;618.0;644.0;659.0;666.0;639.1;21.7
0;30;7;615.0;625.0;652.0;658.0;668.0;643.0;19.9
0;31;7;618.0;619.5;640.0;644.0;651.0;633.7;13.2
0;32;7;615.0;624.0;641.0;644.0;646.0;634.0;12.4
0;33;7;621.0;621.5;629.0;629.0;631.0;626.0;4.1
0;34;7;618.0;621.5;626.0;626.5;627.0;623.9;3.3
0;35;7;621.0;621.0;626.0;627.0;627.0;624.3;2.9
0;36;7;618.0;619.0;626.0;626.0;626.0;622.9;3.7
0;37;7;618.0;621.0;624.0;624.5;626.0;622.7;2.6
0;38;7;621.0;621.0;624.0;624.0;624.0;622.7;1.5
0;39;7;618.0;619.5;621.0;624.0;624.0;621.4;2.5
0;40;7;618.0;618.0;621.0;624.0;624.0;621.0;2.8
0;41;7;618.0;618.0;621.0;624.0;624.0;621.0;2.8
0;42;7;618.0;618.0;621.0;624.0;624.0;621.0;2.8
0;43;7;618.0;618.0;618.0;622.5;624.0;620.1;2.6
0;44;7;618.0;618.0;618.0;618.0;618.0;618.0;0.0
0;45;7;618.0;618.0;618.0;618.0;618.0;618.0;0.0
0;46;7;618.0;618.0;618.0;618.0;618.0;618.0;0.0
0;47;7;618.0;618.0;618.0;618.0;618.0;618.0;0.0
0;48;7;618.0;618.0;618.0;618.0;618.0;618.0;0.0
0;49;7;618.0;618.0;618.0;618.0;618.0;618.0;0.0
0;50;7;618.0;618.0;618.0;618.0;618.0;618.0;0.0
0;51;7;618.0;618.0;618.0;618.0;618.0;618.0;0.0
0;52;7;618.0;618.0;618.0;618.0;618.0;618.0;0.0
0;53;7;618.0;618.0;618.0;618.0;618.0;618.0;0.0
0;54;7;618.0;618.0;618.0;618.0;618.0;618.0;0.0
0;55;7;618.0;618.0;618.0;618.0;618.0;618.0;0.0
0;56;7;618.0;618.0;618.0;618.0;618.0;618.0;0.0
0;57;7;618.0;618.0;618.0;618.0;618.0;618.0;0.0
0;58;7;618.0;618.0;618.0;618.0;618.0;618.0;0.0
0;59;7;618.0;618.0;618.0;618.0;618.0;618.0;0.0
0;60;7;618.0;618.0;618.0;618.0;618.0;618.0;0.0
0;61;7;618.0;618.0;618.0;618.0;618.0;618.0;0.0
0;62;7;618.0;618.0;618.0;618.0;618.0;618.0;0.0
0;63;7;618.0;618.0;618.0;618.0;618.0;618.0;0.0
0;64;7;618.0;618.0;618.0;618.0;618.0;618.0;0.0
0;65;7;618.0;618.0;618.0;618.0;618.0;618.0;0.0
0;66;7;618.0;618.0;618.0;618.0;618.0;618.0;0.0
0;67;7;618.0;618.0;618.0;618.0;618.0;618.0;0.0
0;68;7;618.0;618.0;618.0;618.0;618.0;618.0;0.0
0;69;7;618.0;618.0;618.0;618.0;618.0;618.0;0.0
0;70;7;618.0;618.0;618.0;618.0;618.0;618.0;0.0
0;71;7;614.0;626.5;636.0;814.0;983.0;730.6;156.4
0;72;7;618.0;622.5;647.0;819.5;987.0;733.7;160.0
0;73;7;617.0;629.5;638.0;815.0;993.0;733.9;155.3
0;74;7;619.0;621.5;624.0;764.5;914.0;704.1;129.0
0;75;7;620.0;621.0;632.0;785.0;922.0;712.3;131.2
0;76;7;620.0;622.5;630.0;739.5;861.0;690.7;102.0
0;77;7;610.0;623.5;633.0;702.0;805.0;671.3;74.0
0;78;7;618.0;627.0;630.0;700.0;780.0;668.9;65.6
0;79;7;609.0;618.0;627.0;707.5;776.0;666.1;69.5
0;80;7;622.0;623.5;629.0;693.5;765.0;664.3;59.6
0;81;7;619.0;620.5;621.0;721.0;818.0;677.3;89.0
0;82;7;613.0;618.5;622.0;629.0;772.0;643.1;52.9
0;83;7;610.0;620.0;625.0;632.5;729.0;638.4;37.7
0;84;7;611.0;620.0;626.0;631.0;764.0;643.3;49.8
0;85;7;608.0;617.0;619.0;629.0;801.0;645.7;63.8
0;86;7;610.0;611.0;612.0;650.5;695.0;634.3;34.8
0;87;7;610.0;610.5;611.0;662.0;744.0;644.3;51.9
0;88;7;612.0;618.0;621.0;694.0;763.0;660.0;65.2
0;89;7;610.0;617.0;619.0;622.0;702.0;629.9;29.7
0;90;7;609.0;613.0;617.0;626.5;772.0;639.6;54.6
0;91;7;610.0;611.0;612.0;629.0;770.0;638.9;54.1
0;92;7;608.0;610.0;613.0;623.5;772.0;637.1;55.5
0;93;7;608.0;609.0;612.0;628.5;772.0;638.1;55.3
0;94;7;610.0;610.0;613.0;622.0;772.0;637.0;55.3
0;95;7;608.0;621.0;621.0;621.0;675.0;626.9;20.2
0;96;7;608.0;610.5;621.0;621.0;740.0;633.1;43.9
0;97;7;610.0;624.5;628.0;628.0;727.0;638.6;36.6
0;98;7;610.0;610.0;610.0;610.5;611.0;610.3;0.5
0;99;7;610.0;610.0;610.0;610.0;610.0;610.0;0.0
1;0;7;746.0;970.0;1213.0;1218.0;1224.0;1079.9;207.5
1;1;7;685.0;928.0;1135.0;1142.5;1164.0;1017.9;196.7
1;2;7;732.0;986.5;1226.0;1239.0;1248.0;1093.9;221.0
1;3;7;658.0;965.0;1191.0;1193.5;1203.0;1052.7;217.2
1;4;7;658.0;913.0;1124.0;1134.0;1137.0;1001.9;200.8
1;5;7;713.0;946.0;1143.0;1178.5;1196.0;1043.0;198.4
1;6;7;673.0;900.0;1135.0;1138.5;1152.0;1005.3;204.9
1;7;7;731.0;957.5;1172.0;1176.5;1186.0;1051.0;197.4
1;8;7;698.0;918.0;1123.0;1128.5;1130.0;1006.3;188.8
1;9;7;677.0;932.0;1163.0;1183.5;1185.0;1036.6;209.9
1;10;7;637.0;903.5;1116.0;1131.0;1157.0;997.0;209.2
1;11;7;628.0;885.0;1105.0;1110.5;1134.0;979.7;203.2
1;12;7;675.0;889.0;1111.0;1138.0;1163.0;1000.4;205.1
1;13;7;650.0;889.0;1117.0;1128.5;1138.0;991.4;207.6
1;14;7;628.0;680.0;1086.0;1092.0;1103.0;908.7;214.7
1;15;7;640.0;657.5;1010.0;1031.0;1071.0;871.1;191.2
1;16;7;626.0;657.0;1071.0;1086.0;1108.0;898.7;218.9
1;17;7;621.0;631.0;985.0;1028.5;1061.0;855.1;198.6
1;18;7;625.0;659.0;996.0;1006.5;1011.0;851.9;177.3
1;19;7;624.0;638.5;920.0;936.0;938.0;804.4;148.1
1;20;7;624.0;637.5;916.0;929.0;945.0;802.6;147.2
1;21;7;615.0;643.0;936.0;962.5;971.0;819.0;161.1
1;22;7;633.0;636.0;833.0;840.0;863.0;754.4;103.8
1;23;7;629.0;640.5;841.0;851.0;868.0;760.1;107.3
1;24;7;621.0;629.5;775.0;796.5;818.0;723.7;85.0
1;25;7;623.0;636.0;733.0;785.5;826.0;717.9;79.0
1;26;7;618.0;626.0;732.0;761.5;776.0;700.1;68.0
1;27;7;621.0;628.5;717.0;764.5;796.0;702.9;70.9
1;28;7;622.0;628.0;727.0;739.5;743.0;689.6;55.3
1;29;7;620.0;625.0;683.0;687.5;707.0;662.1;34.4
1;30;7;613.0;621.5;663.0;708.5;717.0;664.7;43.1
1;31;7;613.0;619.5;677.0;680.5;683.0;653.3;31.3
1;32;7;612.0;619.5;653.0;656.0;660.0;639.4;19.8
1;33;7;613.0;618.0;653.0;664.5;696.0;646.7;29.7
1;34;7;610.0;614.0;658.0;680.0;710.0;652.3;37.2
1;35;7;610.0;618.0;635.0;638.0;698.0;636.4;27.2
1;36;7;610.0;618.0;822.0;827.5;828.0;735.9;104.5
1;37;7;610.0;614.0;658.0;671.0;817.0;665.0;67.4
1;38;7;610.0;610.0;621.0;639.5;681.0;630.1;26.0
1;39;7;610.0;610.0;610.0;621.0;621.0;614.7;5.4
1;40;7;610.0;610.0;610.0;610.0;610.0;610.0;0.0
1;41;7;610.0;610.0;610.0;610.0;610.0;610.0;0.0
1;42;7;610.0;610.0;610.0;610.0;610.0;610.0;0.0
1;43;7;610.0;610.0;610.0;610.0;610.0;610.0;0.0
1;44;7;610.0;610.0;610.0;610.0;610.0;610.0;0.0
