problem;BrasilNE50n
useTBAS;0
run;seed;cost;time_ms
0;9176377229071207081;618;21800.655458
0,41,43,12,35,34,47,48,18,19,16,20,6,3,5,22,7,29,17,21,15,36,33,45,28,46,8,27,9,37,26,23,49,39,40,10,24,11,32,31,38,25,30,2,4,13,14,44,42,1
1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4
1;76241568449944305;626;18656.946667
0,12,34,41,43,33,35,22,6,19,7,20,29,18,47,48,5,3,17,21,9,15,46,28,45,26,36,16,37,23,49,8,27,24,11,10,39,40,32,31,38,25,30,2,14,44,42,13,4,1
1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4
2;11569656429252920891;622;22064.777791
0,34,35,33,41,43,12,9,21,15,37,26,36,28,46,45,49,23,27,8,17,3,5,29,7,20,6,22,18,19,16,48,47,39,40,10,24,11,32,31,38,25,30,2,14,44,42,13,4,1
1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4
3;8006770736520076435;611;20591.638458
0,43,41,31,34,12,35,33,38,10,24,11,32,40,39,49,23,37,26,45,46,28,36,15,21,9,27,8,17,16,19,18,48,47,7,29,22,20,6,5,3,4,30,25,44,42,13,2,14,1
1,1,1,1,1,1,1,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4
4;10222608011239175760;625;19967.884875
0,12,43,41,31,35,33,38,10,24,11,32,39,40,22,6,3,5,17,20,7,29,16,19,18,48,47,34,46,45,28,36,26,37,23,27,9,21,15,8,49,25,30,2,13,42,44,14,4,1
1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4
5;83674907983555125;610;18229.890292
0,1,13,2,30,25,42,44,14,4,3,5,29,7,20,6,22,19,18,48,47,17,21,9,15,8,27,16,37,26,36,23,49,28,45,46,39,40,32,11,24,10,38,33,35,12,43,41,31,34
4,4,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,1,1,1,1,1,1,1
6;16633518659454552880;614;19828.364583
0,1,13,42,44,25,30,2,14,4,3,5,6,20,16,19,18,47,48,22,7,29,17,21,9,27,8,15,37,23,49,28,36,26,45,46,39,40,32,24,11,10,38,33,35,31,34,41,43,12
4,4,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,1,1,1,1,1,1,1
7;3348662810425028053;623;20358.277625
