problem;BrasilNE50n
useTBAS;0
run;seed;cost;time_ms
0;9176377229071207081;608;252708.733761
0,1,13,2,30,25,42,44,14,4,3,5,6,22,29,7,20,16,19,18,47,48,17,21,15,9,27,8,49,23,37,26,36,28,46,45,39,40,32,11,24,10,38,33,35,12,43,41,31,34
4,4,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,1,1,1,1,1,1,1
1;76241568449944305;609;244279.429862
0,1,13,2,30,25,42,44,14,4,3,5,6,19,16,48,47,18,20,7,22,29,17,21,15,37,26,23,49,8,27,9,36,28,46,45,39,40,32,11,24,10,38,33,35,34,31,41,43,12
4,4,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,1,1,1,1,1,1,1
2;11569656429252920891;609;255885.849241
0,1,13,2,14,44,42,25,30,4,3,5,48,47,18,29,20,6,22,7,19,16,17,21,9,27,8,15,45,46,28,36,26,37,23,49,39,40,32,11,24,10,38,33,35,34,31,41,43,12
4,4,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,1,1,1,1,1,1,1
3;8006770736520076435;610;259093.086185
0,1,4,13,2,14,44,42,25,30,18,48,47,16,19,3,5,29,7,20,6,22,17,21,15,8,27,9,49,23,37,26,36,28,45,46,39,40,32,11,24,10,38,33,35,12,34,31,41,43
4,4,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,1,1,1,1,1,1,1
4;10222608011239175760;611;252534.378441
0,12,43,41,34,35,33,38,31,32,11,24,10,40,39,49,23,37,26,36,28,45,46,15,21,9,27,8,17,29,19,16,47,48,18,20,7,22,6,5,3,4,13,2,30,25,42,44,14,1
1,1,1,1,1,1,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4
5;83674907983555125;610;271078.282448
0,34,31,41,43,12,35,33,38,10,24,11,32,40,39,49,23,36,28,46,45,26,37,15,21,9,27,8,17,20,7,22,29,18,19,16,48,47,6,5,3,4,14,44,42,25,30,2,13,1
1,1,1,1,1,1,1,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4
6;16633518659454552880;613;267027.730472
0,1,14,2,13,42,44,25,30,4,3,5,22,48,47,18,19,6,20,7,29,17,46,28,36,23,49,8,15,21,9,27,16,37,26,45,39,40,10,24,11,32,31,38,33,35,34,41,43,12
4,4,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,1,1,1,1,1,1
7;3348662810425028053;608;266095.405096
0,1,14,44,42,25,30,2,13,4,3,5,6,20,7,29,18,19,16,48,47,22,17,21,15,9,27,8,49,23,37,26,36,28,46,45,39,40,32,11,24,10,38,33,35,34,31,41,43,12
4,4,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,1,1,1,1,1,1,1
8;1625020296661546126;611;266782.851006
0,1,42,44,25,30,2,13,14,4,3,5,20,29,7,22,6,47,48,18,19,16,17,21,15,9,27,8,46,45,28,36,26,37,23,49,39,40,32,11,24,10,38,31,41,33,35,12,43,34
4,4,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,1,1,1,1,1
9;8722260422266777814;608;252745.666376
0,1,13,2,30,25,42,44,14,4,3,5,6,20,7,22,29,18,48,47,16,19,17,21,15,9,27,8,49,23,37,26,36,28,46,45,39,40,32,11,24,10,38,33,35,12,43,41,31,34
4,4,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,1,1,1,1,1,1,1
10;18422523289718600251;609;252685.060412
0,1,13,2,30,25,42,44,14,4,3,5,6,20,7,29,22,18,48,47,16,19,17,21,15,9,27,8,49,23,37,26,36,28,46,45,39,40,10,24,11,32,31,38,33,35,34,41,43,12
