problem;Londrina100n
useTBAS;0
run;seed;cost;time_ms
0;9176377229071207081;1170;310847.358042
28;3287009989320200796;1155;305734.585875
0,14,7,9,5,10,3,28,19,65,72,36,55,44,12,45,31,32,21,62,50,70,66,68,56,84,83,92,91,95,63,80,81,73,90,35,43,6,57,52,97,94,61,88,74,79,76,85,46,60,22,40,17,41,34,37,38,23,15,30,2,20,59,58,49,69,64,89,86,77,87,82,96,26,71,24,25,4,8,1,51,27,39,33,93,47,99,78,48,54,53,98,67,75,11,29,16,42,13,18
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29;8484872300069380217;1164;308229.4865
0,14,7,9,5,32,21,62,28,3,10,15,12,45,44,19,55,36,70,66,80,81,73,83,84,56,72,63,95,91,92,65,90,86,49,58,59,34,41,2,20,30,23,17,38,37,43,6,57,50,79,74,88,76,85,69,52,97,94,64,89,46,60,22,40,24,25,4,8,1,18,13,53,98,33,93,47,54,48,78,61,68,11,29,26,71,31,39,27,51,35,42,16,96,82,87,77,99,67,75
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30;8138020970177873692;1164;289556.636
0,14,7,9,5,10,3,55,52,62,21,28,45,12,44,19,32,31,59,58,56,84,83,92,91,95,63,72,36,70,66,80,81,65,90,77,86,34,41,37,38,17,43,6,20,2,30,15,23,40,22,60,46,89,64,69,94,97,50,57,35,88,74,79,76,85,71,26,68,61,78,48,98,49,96,82,87,73,99,67,75,53,54,24,25,4,8,1,18,13,11,42,16,29,27,51,47,93,33,39
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31;16735953543485209995;1167;281295.91825
0,9,5,32,21,10,7,14,3,28,19,55,36,45,12,15,44,62,50,70,66,80,81,73,83,84,56,72,63,95,91,92,65,90,58,59,34,41,37,43,6,57,52,79,74,88,61,97,94,86,76,85,69,64,89,46,60,22,40,17,23,30,2,20,38,35,42,13,18,1,8,4,25,24,71,26,75,67,98,48,78,77,87,82,96,49,68,11,29,16,54,53,27,51,33,93,47,99,31,39
